REF_DATE,CITY,PROVINCE,PROVINCES,Type of fuel,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,COORDINATE,VALUE
Jun-03,Québec, Quebec,,Regular Unleaded,Cents per litre,57,units,0,6.1,73.6
Jun-03,Québec, Quebec,,Regular Unleaded,Cents per litre,57,units,0,6.2,73.8
Jun-03,Québec, Quebec,,Premium Unleaded,Cents per litre,57,units,0,6.3,80.2
Jun-03,Québec, Quebec,,Premium Unleaded,Cents per litre,57,units,0,6.4,80.2
Jun-03,Québec, Quebec,,Diesel Fuel,Cents per litre,57,units,0,6.5,68.2
Jun-03,Québec, Quebec,,Diesel Fuel,Cents per litre,57,units,0,6.6,66.9
Jun-03,Québec, Quebec,,Household heating fuel,Cents per litre,57,units,0,6.7,53.2
Jun-03,Montréal, Quebec,,Regular Unleaded,Cents per litre,57,units,0,7.1,74.6
Jun-03,Montréal, Quebec,,Regular Unleaded,Cents per litre,57,units,0,7.2,72.8
Jun-03,Montréal, Quebec,,Premium Unleaded,Cents per litre,57,units,0,7.3,81.6
Jun-03,Montréal, Quebec,,Premium Unleaded,Cents per litre,57,units,0,7.4,79
Jun-03,Montréal, Quebec,,Diesel Fuel,Cents per litre,57,units,0,7.5,67.4
Jun-03,Montréal, Quebec,,Diesel Fuel,Cents per litre,57,units,0,7.6,66.4
Jun-03,Montréal, Quebec,,Household heating fuel,Cents per litre,57,units,0,7.7,50
Jun-03,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Regular Unleaded,Cents per litre,57,units,0,8.1,68.4
Jun-03,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Regular Unleaded,Cents per litre,57,units,0,8.2,65.2
Jun-03,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Premium Unleaded,Cents per litre,57,units,0,8.3,78.6
Jun-03,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Premium Unleaded,Cents per litre,57,units,0,8.4,75.5
Jun-03,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Diesel Fuel,Cents per litre,57,units,0,8.5,60.9
Jun-03,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Diesel Fuel,Cents per litre,57,units,0,8.6,59.7
Jun-03,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Household heating fuel,Cents per litre,57,units,0,8.7,55.2
Jun-03,Toronto, Ontario,,Regular Unleaded,Cents per litre,57,units,0,9.1,68.2
Jun-03,Toronto, Ontario,,Regular Unleaded,Cents per litre,57,units,0,9.2,65.8
Jun-03,Toronto, Ontario,,Premium Unleaded,Cents per litre,57,units,0,9.3,78.1
Jun-03,Toronto, Ontario,,Premium Unleaded,Cents per litre,57,units,0,9.4,75.6
Jun-03,Toronto, Ontario,,Diesel Fuel,Cents per litre,57,units,0,9.5,63.2
Jun-03,Toronto, Ontario,,Diesel Fuel,Cents per litre,57,units,0,9.6,65.9
Jun-03,Toronto, Ontario,,Household heating fuel,Cents per litre,57,units,0,9.7,55.4
Jun-03,Thunder Bay, Ontario,,Regular Unleaded,Cents per litre,57,units,0,10.1,78.2
Jun-03,Thunder Bay, Ontario,,Regular Unleaded,Cents per litre,57,units,0,10.2,76
Jun-03,Thunder Bay, Ontario,,Premium Unleaded,Cents per litre,57,units,0,10.3,88.1
Jun-03,Thunder Bay, Ontario,,Premium Unleaded,Cents per litre,57,units,0,10.4,85.5
Jun-03,Thunder Bay, Ontario,,Household heating fuel,Cents per litre,57,units,0,10.7,54.8
Jun-03,Winnipeg, Manitoba,,Regular Unleaded,Cents per litre,57,units,0,11.1,63.6
Jun-03,Winnipeg, Manitoba,,Regular Unleaded,Cents per litre,57,units,0,11.2,63.4
Jun-03,Winnipeg, Manitoba,,Premium Unleaded,Cents per litre,57,units,0,11.3,72.8
Jun-03,Winnipeg, Manitoba,,Premium Unleaded,Cents per litre,57,units,0,11.4,73.3
Jun-03,Winnipeg, Manitoba,,Diesel Fuel,Cents per litre,57,units,0,11.5,62.7
Jun-03,Winnipeg, Manitoba,,Diesel Fuel,Cents per litre,57,units,0,11.6,60.2
Jun-03,Winnipeg, Manitoba,,Household heating fuel,Cents per litre,57,units,0,11.7,60
Jun-03,Regina, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,12.1,74
Jun-03,Regina, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,12.2,72.1
Jun-03,Regina, Saskatchewan,,Premium Unleaded,Cents per litre,57,units,0,12.3,83.3
Jun-03,Regina, Saskatchewan,,Premium Unleaded,Cents per litre,57,units,0,12.4,82.2
Jun-03,Regina, Saskatchewan,,Diesel Fuel,Cents per litre,57,units,0,12.5,64.2
Jun-03,Regina, Saskatchewan,,Diesel Fuel,Cents per litre,57,units,0,12.6,64.4
Jun-03,Regina, Saskatchewan,,Household heating fuel,Cents per litre,57,units,0,12.7,51.6
Jun-03,Saskatoon, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,13.1,72.6
Jun-03,Saskatoon, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,13.2,73.3
Jun-03,Saskatoon, Saskatchewan,,Premium Unleaded,Cents per litre,57,units,0,13.3,82.7
Jun-03,Saskatoon, Saskatchewan,,Premium Unleaded,Cents per litre,57,units,0,13.4,83.8
Jun-03,Saskatoon, Saskatchewan,,Diesel Fuel,Cents per litre,57,units,0,13.6,66.7
Jun-03,Saskatoon, Saskatchewan,,Household heating fuel,Cents per litre,57,units,0,13.7,57
Jun-03,Edmonton, Alberta,,Regular Unleaded,Cents per litre,57,units,0,14.1,67.2
Jun-03,Edmonton, Alberta,,Regular Unleaded,Cents per litre,57,units,0,14.2,65
Jun-03,Edmonton, Alberta,,Premium Unleaded,Cents per litre,57,units,0,14.3,77
Jun-03,Edmonton, Alberta,,Premium Unleaded,Cents per litre,57,units,0,14.4,75.2
Jun-03,Edmonton, Alberta,,Diesel Fuel,Cents per litre,57,units,0,14.5,59.2
Jun-03,Edmonton, Alberta,,Diesel Fuel,Cents per litre,57,units,0,14.6,57.3
Jun-03,Calgary, Alberta,,Regular Unleaded,Cents per litre,57,units,0,15.1,65.4
Jun-03,Calgary, Alberta,,Regular Unleaded,Cents per litre,57,units,0,15.2,64.9
Jun-03,Calgary, Alberta,,Premium Unleaded,Cents per litre,57,units,0,15.3,75.6
Jun-03,Calgary, Alberta,,Premium Unleaded,Cents per litre,57,units,0,15.4,74.3
Jun-03,Calgary, Alberta,,Diesel Fuel,Cents per litre,57,units,0,15.5,58.2
Jun-03,Calgary, Alberta,,Diesel Fuel,Cents per litre,57,units,0,15.6,59.4
Jun-03,Vancouver, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,16.1,76.2
Jun-03,Vancouver, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,16.2,74.1
Jun-03,Vancouver, British Columbia,,Premium Unleaded,Cents per litre,57,units,0,16.3,86.8
Jun-03,Vancouver, British Columbia,,Premium Unleaded,Cents per litre,57,units,0,16.4,85.3
Jun-03,Vancouver, British Columbia,,Diesel Fuel,Cents per litre,57,units,0,16.5,68.9
Jun-03,Vancouver, British Columbia,,Diesel Fuel,Cents per litre,57,units,0,16.6,69.3
Jun-03,Vancouver, British Columbia,,Household heating fuel,Cents per litre,57,units,0,16.7,55.6
Jun-03,Victoria, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,17.1,81
Jun-03,Victoria, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,17.2,79.9
Jun-03,Victoria, British Columbia,,Premium Unleaded,Cents per litre,57,units,0,17.3,91.4
Jun-03,Victoria, British Columbia,,Premium Unleaded,Cents per litre,57,units,0,17.4,90.8
Jun-03,Victoria, British Columbia,,Diesel Fuel,Cents per litre,57,units,0,17.5,66.7
Jun-03,Victoria, British Columbia,,Diesel Fuel,Cents per litre,57,units,0,17.6,67.2
Jun-03,Victoria, British Columbia,,Household heating fuel,Cents per litre,57,units,0,17.7,63.3
Jun-03,Whitehorse, Yukon,,Regular Unleaded,Cents per litre,57,units,0,18.1,84
Jun-03,Whitehorse, Yukon,,Regular Unleaded,Cents per litre,57,units,0,18.2,82.4
Jun-03,Whitehorse, Yukon,,Premium Unleaded,Cents per litre,57,units,0,18.3,93
Jun-03,Whitehorse, Yukon,,Premium Unleaded,Cents per litre,57,units,0,18.4,89.3
Jun-03,Whitehorse, Yukon,,Diesel Fuel,Cents per litre,57,units,0,18.5,81.2
Jun-03,Whitehorse, Yukon,,Diesel Fuel,Cents per litre,57,units,0,18.6,77.2
Jun-03,Whitehorse, Yukon,,Household heating fuel,Cents per litre,57,units,0,18.7,62.4
Jun-03,Yellowknife, Northwest Territories,,Regular Unleaded,Cents per litre,57,units,0,19.1,89.9
Jun-03,Yellowknife, Northwest Territories,,Regular Unleaded,Cents per litre,57,units,0,19.2,89.9
Jun-03,Yellowknife, Northwest Territories,,Premium Unleaded,Cents per litre,57,units,0,19.3,94.9
Jun-03,Yellowknife, Northwest Territories,,Premium Unleaded,Cents per litre,57,units,0,19.4,98
Jun-03,Yellowknife, Northwest Territories,,Diesel Fuel,Cents per litre,57,units,0,19.5,82.4
Jun-03,Yellowknife, Northwest Territories,,Diesel Fuel,Cents per litre,57,units,0,19.6,79.9
Jun-03,Yellowknife, Northwest Territories,,Household heating fuel,Cents per litre,57,units,0,19.7,55.7
Jul-03,St. John's, Newfoundland and Labrador,,Regular Unleaded,Cents per litre,57,units,0,2.1,82.3
Jul-03,St. John's, Newfoundland and Labrador,,Regular Unleaded,Cents per litre,57,units,0,2.2,79.3
Jul-03,St. John's, Newfoundland and Labrador,,Premium Unleaded,Cents per litre,57,units,0,2.3,88.3
Jul-03,St. John's, Newfoundland and Labrador,,Premium Unleaded,Cents per litre,57,units,0,2.4,85.3
Jul-03,St. John's, Newfoundland and Labrador,,Diesel Fuel,Cents per litre,57,units,0,2.5,76
Jul-03,St. John's, Newfoundland and Labrador,,Household heating fuel,Cents per litre,57,units,0,2.7,53.3
Jul-03,Charlottetown and Summerside, Prince Edward Island,,Regular Unleaded,Cents per litre,57,units,0,3.1,70.6
Jul-03,Charlottetown and Summerside, Prince Edward Island,,Regular Unleaded,Cents per litre,57,units,0,3.2,68.8
Jul-03,Charlottetown and Summerside, Prince Edward Island,,Premium Unleaded,Cents per litre,57,units,0,3.3,75.8
Jul-03,Charlottetown and Summerside, Prince Edward Island,,Premium Unleaded,Cents per litre,57,units,0,3.4,74
Jul-03,Charlottetown and Summerside, Prince Edward Island,,Diesel Fuel,Cents per litre,57,units,0,3.5,64.5
Jul-03,Charlottetown and Summerside, Prince Edward Island,,Diesel Fuel,Cents per litre,57,units,0,3.6,63
Jul-03,Charlottetown and Summerside, Prince Edward Island,,Household heating fuel,Cents per litre,57,units,0,3.7,51.6
Jul-03,Halifax, Nova Scotia,,Regular Unleaded,Cents per litre,57,units,0,4.1,79.5
Jul-03,Halifax, Nova Scotia,,Regular Unleaded,Cents per litre,57,units,0,4.2,76.4
Jul-03,Halifax, Nova Scotia,,Premium Unleaded,Cents per litre,57,units,0,4.3,86
Jul-03,Halifax, Nova Scotia,,Premium Unleaded,Cents per litre,57,units,0,4.4,82.7
Jul-03,Halifax, Nova Scotia,,Diesel Fuel,Cents per litre,57,units,0,4.5,71.7
Jul-03,Halifax, Nova Scotia,,Household heating fuel,Cents per litre,57,units,0,4.7,57.8
Jul-03,Saint John, New Brunswick,,Regular Unleaded,Cents per litre,57,units,0,5.1,78
Jul-03,Saint John, New Brunswick,,Regular Unleaded,Cents per litre,57,units,0,5.2,75.1
Jul-03,Saint John, New Brunswick,,Premium Unleaded,Cents per litre,57,units,0,5.3,85.2
Jul-03,Saint John, New Brunswick,,Premium Unleaded,Cents per litre,57,units,0,5.4,82.5
Jul-03,Saint John, New Brunswick,,Diesel Fuel,Cents per litre,57,units,0,5.5,71.4
Jul-03,Saint John, New Brunswick,,Household heating fuel,Cents per litre,57,units,0,5.7,60.5
Jul-03,Québec, Quebec,,Regular Unleaded,Cents per litre,57,units,0,6.1,75.9
Jul-03,Québec, Quebec,,Regular Unleaded,Cents per litre,57,units,0,6.2,75.2
Jul-03,Québec, Quebec,,Premium Unleaded,Cents per litre,57,units,0,6.3,82.6
Jul-03,Québec, Quebec,,Premium Unleaded,Cents per litre,57,units,0,6.4,82.1
Jul-03,Québec, Quebec,,Diesel Fuel,Cents per litre,57,units,0,6.5,66.9
Jul-03,Québec, Quebec,,Diesel Fuel,Cents per litre,57,units,0,6.6,66.9
Jul-03,Québec, Quebec,,Household heating fuel,Cents per litre,57,units,0,6.7,53.2
Jul-03,Montréal, Quebec,,Regular Unleaded,Cents per litre,57,units,0,7.1,76.3
Jul-03,Montréal, Quebec,,Regular Unleaded,Cents per litre,57,units,0,7.2,74.4
Jul-03,Montréal, Quebec,,Premium Unleaded,Cents per litre,57,units,0,7.3,83.5
Jul-03,Montréal, Quebec,,Premium Unleaded,Cents per litre,57,units,0,7.4,80.8
Jul-03,Montréal, Quebec,,Diesel Fuel,Cents per litre,57,units,0,7.5,66.9
Jul-03,Montréal, Quebec,,Diesel Fuel,Cents per litre,57,units,0,7.6,66.9
Jul-03,Montréal, Quebec,,Household heating fuel,Cents per litre,57,units,0,7.7,50
Jul-03,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Regular Unleaded,Cents per litre,57,units,0,8.1,69.8
Jul-03,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Regular Unleaded,Cents per litre,57,units,0,8.2,68.3
Jul-03,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Premium Unleaded,Cents per litre,57,units,0,8.3,79.5
Jul-03,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Premium Unleaded,Cents per litre,57,units,0,8.4,78.6
Jul-03,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Diesel Fuel,Cents per litre,57,units,0,8.5,59.6
Jul-03,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Diesel Fuel,Cents per litre,57,units,0,8.6,59.8
Jul-03,Ottawa-Gatineau, Ontario part, Ontario/Quebec,Household heating fuel,Cents per litre,57,units,0,8.7,55.2
Jul-03,Toronto, Ontario,,Regular Unleaded,Cents per litre,57,units,0,9.1,68.2
Jul-03,Toronto, Ontario,,Regular Unleaded,Cents per litre,57,units,0,9.2,65.8
Jul-03,Toronto, Ontario,,Premium Unleaded,Cents per litre,57,units,0,9.3,78.3
Jul-03,Toronto, Ontario,,Premium Unleaded,Cents per litre,57,units,0,9.4,75.9
Jul-03,Toronto, Ontario,,Diesel Fuel,Cents per litre,57,units,0,9.5,61.9
Jul-03,Toronto, Ontario,,Diesel Fuel,Cents per litre,57,units,0,9.6,63.3
Jul-03,Toronto, Ontario,,Household heating fuel,Cents per litre,57,units,0,9.7,55.4
Jul-03,Thunder Bay, Ontario,,Regular Unleaded,Cents per litre,57,units,0,10.1,76.9
Jul-03,Thunder Bay, Ontario,,Regular Unleaded,Cents per litre,57,units,0,10.2,75
Jul-03,Thunder Bay, Ontario,,Premium Unleaded,Cents per litre,57,units,0,10.3,87.1
Jul-03,Thunder Bay, Ontario,,Premium Unleaded,Cents per litre,57,units,0,10.4,84.6
Jul-03,Thunder Bay, Ontario,,Household heating fuel,Cents per litre,57,units,0,10.7,54.8
Jul-03,Winnipeg, Manitoba,,Regular Unleaded,Cents per litre,57,units,0,11.1,67.4
Jul-03,Winnipeg, Manitoba,,Regular Unleaded,Cents per litre,57,units,0,11.2,67.2
Jul-03,Winnipeg, Manitoba,,Premium Unleaded,Cents per litre,57,units,0,11.3,77
Jul-03,Winnipeg, Manitoba,,Premium Unleaded,Cents per litre,57,units,0,11.4,77.4
Jul-03,Winnipeg, Manitoba,,Diesel Fuel,Cents per litre,57,units,0,11.5,61.2
Jul-03,Winnipeg, Manitoba,,Diesel Fuel,Cents per litre,57,units,0,11.6,60.4
Jul-03,Winnipeg, Manitoba,,Household heating fuel,Cents per litre,57,units,0,11.7,60
Jul-03,Regina, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,12.1,76
Jul-03,Regina, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,12.2,74.7
Jul-03,Regina, Saskatchewan,,Premium Unleaded,Cents per litre,57,units,0,12.3,85.7
Jul-03,Regina, Saskatchewan,,Premium Unleaded,Cents per litre,57,units,0,12.4,84.9
Jul-03,Regina, Saskatchewan,,Diesel Fuel,Cents per litre,57,units,0,12.5,63.9
Jul-03,Regina, Saskatchewan,,Diesel Fuel,Cents per litre,57,units,0,12.6,64.2
Jul-03,Regina, Saskatchewan,,Household heating fuel,Cents per litre,57,units,0,12.7,51.6
Jul-03,Saskatoon, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,13.1,75.1
Jul-03,Saskatoon, Saskatchewan,,Regular Unleaded,Cents per litre,57,units,0,13.2,74.4
Jul-03,Saskatoon, Saskatchewan,,Premium Unleaded,Cents per litre,57,units,0,13.3,85.2
Jul-03,Saskatoon, Saskatchewan,,Premium Unleaded,Cents per litre,57,units,0,13.4,84.6
Jul-03,Saskatoon, Saskatchewan,,Diesel Fuel,Cents per litre,57,units,0,13.6,66.7
Jul-03,Saskatoon, Saskatchewan,,Household heating fuel,Cents per litre,57,units,0,13.7,57
Jul-03,Edmonton, Alberta,,Regular Unleaded,Cents per litre,57,units,0,14.1,68
Jul-03,Edmonton, Alberta,,Regular Unleaded,Cents per litre,57,units,0,14.2,65.7
Jul-03,Edmonton, Alberta,,Premium Unleaded,Cents per litre,57,units,0,14.3,78
Jul-03,Edmonton, Alberta,,Premium Unleaded,Cents per litre,57,units,0,14.4,76.2
Jul-03,Edmonton, Alberta,,Diesel Fuel,Cents per litre,57,units,0,14.5,59.2
Jul-03,Edmonton, Alberta,,Diesel Fuel,Cents per litre,57,units,0,14.6,57.8
Jul-03,Calgary, Alberta,,Regular Unleaded,Cents per litre,57,units,0,15.1,65.5
Jul-03,Calgary, Alberta,,Regular Unleaded,Cents per litre,57,units,0,15.2,64.1
Jul-03,Calgary, Alberta,,Premium Unleaded,Cents per litre,57,units,0,15.3,75.9
Jul-03,Calgary, Alberta,,Premium Unleaded,Cents per litre,57,units,0,15.4,73.9
Jul-03,Calgary, Alberta,,Diesel Fuel,Cents per litre,57,units,0,15.5,58.2
Jul-03,Calgary, Alberta,,Diesel Fuel,Cents per litre,57,units,0,15.6,59.4
Jul-03,Vancouver, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,16.1,75.4
Jul-03,Vancouver, British Columbia,,Regular Unleaded,Cents per litre,57,units,0,16.2,73.4
Jul-03,Vancouver, British Columbia,,Premium Unleaded,Cents per litre,57,units,0,16.3,86.3
Jul-03,Vancouver, British Columbia,,Premium Unleaded,Cents per litre,57,units,0,16.4,84.5
Jul-03,Vancouver, British Columbia,,Diesel Fuel,Cents per litre,57,units,0,16.5,68.4
Jul-03,Vancouver, British Columbia,,Diesel Fuel,Cents per litre,57,units,0,16.6,69
